location	LR	alpha
3546817.817505	0.005660	2.774044e-01
3551819.947008	0.210410	5.638638e-03
3556822.076511	0.454011	1.480491e-02
3561824.206014	1.112215	5.414988e-03
3566826.335517	5.920962	8.352074e-04
3571828.465019	0.054395	4.771450e-02
3576830.594522	0.026251	1.374120e-01
3581832.724025	0.205287	1.650351e-02
3586834.853528	3.872195	1.567554e-02
3591836.983031	0.017038	3.381092e-02
3596839.112533	1.230419	3.345775e-03
3601841.242036	0.004227	8.434695e-01
3606843.371539	1.633524	9.382972e-03
3611845.501042	0.070851	1.649188e-01
3616847.630545	0.000000	2.591488e+00
3621849.760048	0.001427	3.051389e-03
3626851.889550	0.135621	3.635257e-02
3631854.019053	0.071156	2.883918e-02
3636856.148556	0.010383	5.132772e-02
3641858.278059	0.077180	2.623888e-01
3646860.407562	1.007222	1.061842e-02
3651862.537065	0.737533	5.393055e-01
3656864.666567	1.509665	7.872235e-03
3661866.796070	0.004226	4.718461e-01
3666868.925573	0.063779	7.463852e-01
3671871.055076	0.338378	1.976590e-02
3676873.184579	0.000000	6.984239e-02
3681875.314082	0.008397	3.201896e-01
3686877.443584	0.005660	5.732453e-01
3691879.573087	0.136967	4.336174e-02
3696881.702590	0.117955	1.194811e-02
3701883.832093	0.832761	7.453535e-03
3706885.961596	13.144287	1.340145e-03
3711888.091099	0.092699	3.453060e-01
3716890.220601	0.012075	8.160825e-02
3721892.350104	0.166947	8.167551e-03
3726894.479607	0.814912	4.429782e-03
3731896.609110	0.096305	3.611208e-02
3736898.738613	0.000000	5.306478e+00
3741900.868116	0.016146	3.302946e-01
3746902.997618	0.078421	7.430504e-01
3751905.127121	0.089714	1.374971e-02
3756907.256624	0.000000	7.167014e-01
3761909.386127	0.096898	1.195033e-01
3766911.515630	0.003479	1.145676e+00
3771913.645132	0.054916	2.010605e-01
3776915.774635	0.046429	7.593124e-02
3781917.904138	0.000000	5.998185e-01
3786920.033641	0.000000	1.000806e-02
3791922.163144	0.000766	1.808209e-01
3796924.292647	0.135245	1.287311e-02
3801926.422149	0.027874	1.007286e-01
3806928.551652	0.017706	6.978237e-02
3811930.681155	0.027698	6.034564e-02
3816932.810658	0.056750	8.324747e-02
3821934.940161	0.000000	9.273456e-01
3826937.069664	0.162364	2.867723e-02
3831939.199166	11.264486	8.616684e-04
3836941.328669	0.584998	1.409915e-03
3841943.458172	0.073546	4.141740e-01
3846945.587675	0.135546	3.215301e-02
3851947.717178	1.681366	3.409187e-03
3856949.846681	0.063779	5.439041e-01
3861951.976183	0.026898	6.906155e-02
3866954.105686	0.571925	7.937403e-03
3871956.235189	4.082650	4.955124e-03
3876958.364692	0.103274	1.709524e-03
3881960.494195	3.087573	8.277253e-04
3886962.623698	0.893827	5.888756e-02
3891964.753200	0.184890	7.741959e-02
3896966.882703	7.054205	1.490439e-03
3901969.012206	0.496293	1.330183e-02
3906971.141709	1.394911	6.584850e-03
3911973.271212	0.840001	7.287535e-03
3916975.400714	3.134380	4.535451e-04
3921977.530217	0.330755	1.004148e-01
3926979.659720	10.320561	4.487229e-04
3931981.789223	51.816673	2.984799e-04
3936983.918726	0.589483	1.162273e-03
3941986.048229	0.437509	1.826146e-03
3946988.177731	0.020065	7.740066e-02
3951990.307234	0.161395	4.916852e-01
3956992.436737	2.662037	1.543317e-03
3961994.566240	0.003330	1.745795e-03
3966996.695743	0.079648	1.162468e-01
3971998.825246	0.489174	2.566602e-03
3977000.954748	3.842423	1.209688e-03
3982003.084251	1.077037	2.832420e-03
3987005.213754	16.052284	5.464832e-04
3992007.343257	8.508881	6.656344e-04
3997009.472760	0.156672	4.634678e-02
4002011.602263	1.277472	3.124343e-03
4007013.731765	45.553078	1.505630e-04
4012015.861268	13.311537	1.317258e-03
4017017.990771	9.781369	2.286068e-03
4022020.120274	8.852608	1.285426e-03
4027022.249777	1.520682	5.840703e-03
4032024.379280	0.000001	2.264010e-02
4037026.508782	7.568060	9.044723e-05
4042028.638285	0.697435	3.868349e-04
4047030.767788	0.055869	1.653950e-03
4052032.897291	0.034670	4.063094e-04
4057035.026794	0.100187	1.261618e-03
4062037.156297	0.054515	4.021672e-03
4067039.285799	0.020703	3.573601e-03
4072041.415302	0.000000	1.618275e+00
4077043.544805	0.132720	2.074288e-01
4082045.674308	0.003520	1.184524e-01
4087047.803811	9.091053	3.821058e-04
4092049.933313	2.198641	3.436018e-02
4097052.062816	122.336330	9.279487e-05
4102054.192319	86.829297	7.984155e-05
4107056.321822	21.726573	2.365268e-04
4112058.451325	0.957141	9.699446e-02
4117060.580828	0.021994	8.788041e-02
4122062.710330	5.006894	4.520121e-04
4127064.839833	0.116294	8.301318e-03
4132066.969336	0.236229	5.353199e-03
4137069.098839	0.882618	2.318360e-03
4142071.228342	0.000000	5.385171e+00
4147073.357845	69.113260	6.282313e-05
4152075.487347	86.042488	7.913882e-05
4157077.616850	30.518612	2.550376e-04
4162079.746353	0.338454	3.855857e-03
4167081.875856	1.441067	1.118065e-02
4172084.005359	25.810944	7.420145e-05
4177086.134862	12.403116	1.694544e-04
4182088.264364	0.112591	7.739343e-03
4187090.393867	0.029422	3.325366e-02
4192092.523370	0.005077	9.020613e-03
4197094.652873	0.386166	4.533556e-03
4202096.782376	0.028434	3.019359e-01
4207098.911879	0.064321	1.022109e-01
4212101.041381	3.209836	2.293444e-03
4217103.170884	17.956687	2.119122e-04
4222105.300387	3.307487	7.975350e-04
4227107.429890	0.143301	3.240278e-03
4232109.559393	0.027939	1.341950e-01
4237111.688896	0.403863	2.750475e-03
4242113.818398	0.831693	3.903827e-04
4247115.947901	35.902469	4.065805e-05
4252118.077404	32.752937	3.880759e-05
4257120.206907	26.629841	4.131654e-05
4262122.336410	83.375376	4.856082e-05
4267124.465912	80.423750	7.127594e-05
4272126.595415	11.751598	8.742558e-05
4277128.724918	0.833876	1.653352e-02
4282130.854421	0.092378	2.783674e-02
4287132.983924	9.936192	3.673096e-04
4292135.113427	0.006440	3.913274e-01
4297137.242929	5.008048	6.482224e-04
4302139.372432	0.256318	5.486726e-01
4307141.501935	0.181386	2.163081e-02
4312143.631438	0.955392	1.958756e-02
4317145.760941	0.375194	3.116024e-03
4322147.890444	0.417115	2.428254e-03
4327150.019946	0.088070	3.952250e-02
4332152.149449	0.369788	8.043924e-02
4337154.278952	0.043242	6.115283e-01
4342156.408455	3.933678	7.571870e-04
4347158.537958	2.905194	2.594688e-04
4352160.667461	0.002432	7.658719e-02
4357162.796963	0.010773	3.587519e-01
4362164.926466	8.899095	3.784774e-04
4367167.055969	4.597390	1.395720e-04
4372169.185472	2.455314	2.756474e-03
4377171.314975	3.930327	4.507945e-04
4382173.444478	0.003479	2.277288e-02
4387175.573980	0.875282	2.774126e-03
4392177.703483	3.746012	1.514988e-04
4397179.832986	0.008468	2.873809e-02
4402181.962489	0.282089	5.021498e-03
4407184.091992	1.828525	9.702171e-04
4412186.221494	0.006898	7.656926e-02
4417188.350997	8.883313	3.269406e-05
4422190.480500	41.657764	3.728102e-05
4427192.610003	39.158945	5.405987e-05
4432194.739506	11.940325	1.225635e-04
4437196.869009	9.437506	2.953941e-04
4442198.998511	5.017432	2.569044e-03
4447201.128014	24.308564	2.966589e-04
4452203.257517	0.011670	3.165151e-02
4457205.387020	0.389909	8.614029e-03
4462207.516523	0.165831	9.491338e-02
4467209.646026	1.254175	3.879085e-01
4472211.775528	0.096999	4.188431e-02
4477213.905031	0.513200	1.431808e-02
4482216.034534	0.150371	3.795389e-03
4487218.164037	0.227287	2.526234e-02
4492220.293540	0.044002	9.196507e-03
4497222.423043	0.013826	8.324649e-02
4502224.552545	4.506845	1.398228e-03
4507226.682048	0.098700	3.213979e-01
4512228.811551	1.252480	6.774807e-02
4517230.941054	0.177837	1.391994e-02
4522233.070557	0.043476	1.273015e-01
4527235.200060	1.137334	6.869237e-03
4532237.329562	0.000000	2.130321e-01
4537239.459065	3.915390	3.214167e-03
4542241.588568	0.131802	2.359100e-02
4547243.718071	15.176291	5.197614e-04
4552245.847574	5.038800	8.992492e-04
4557247.977077	0.007917	2.343957e+00
4562250.106579	0.011352	4.940203e-02
4567252.236082	0.055037	3.244889e-02
4572254.365585	0.000115	1.031055e-01
4577256.495088	8.329453	1.696105e-03
4582258.624591	0.000000	3.138278e-02
4587260.754093	0.529615	3.790351e-02
4592262.883596	0.269157	2.322951e-02
4597265.013099	0.282195	4.763352e-02
4602267.142602	0.264774	3.416438e-02
4607269.272105	0.041358	1.955907e-02
4612271.401608	0.000000	1.075656e-02
4617273.531110	2.808440	2.891760e-02
4622275.660613	6.223097	1.462361e-03
4627277.790116	5.441352	8.169407e-04
4632279.919619	0.065696	4.622523e-03
4637282.049122	0.932314	5.048573e-03
4642284.178625	3.029266	8.093133e-04
4647286.308127	0.435628	6.192519e-03
4652288.437630	0.782164	2.888144e-03
4657290.567133	0.110018	9.027818e-03
4662292.696636	0.544495	7.629817e-03
4667294.826139	33.494063	1.206233e-04
4672296.955642	0.403550	7.494010e-03
4677299.085144	0.075017	1.448178e-01
4682301.214647	1.247416	3.870535e-03
4687303.344150	0.000000	1.891506e+00
4692305.473653	0.000000	1.588850e-01
4697307.603156	18.544274	1.836708e-04
4702309.732659	60.632154	2.881349e-04
4707311.862161	0.000764	1.334701e+01
4712313.991664	0.208170	1.947010e-01
4717316.121167	0.387629	4.077707e-03
4722318.250670	3.899940	7.040708e-03
4727320.380173	0.018992	5.209046e-02
4732322.509675	0.000000	7.276995e-01
4737324.639178	0.115393	1.153099e-02
4742326.768681	1.855404	5.485840e-03
4747328.898184	0.164419	6.024471e-03
4752331.027687	2.441850	1.599690e-03
4757333.157190	0.175227	3.199068e-02
4762335.286692	0.792843	2.100120e-02
4767337.416195	0.507210	3.887285e-03
4772339.545698	0.029039	1.050132e+00
4777341.675201	0.012904	2.114460e-01
4782343.804704	0.007917	1.092194e+00
4787345.934207	0.097063	3.349024e-02
4792348.063709	0.304029	5.120452e-03
4797350.193212	0.030016	3.709264e-01
4802352.322715	0.635065	2.156925e-02
4807354.452218	6.769038	3.650211e-04
4812356.581721	0.052668	3.732905e-02
4817358.711224	0.063942	3.198671e-03
4822360.840726	7.342268	2.064878e-03
4827362.970229	0.089754	3.802400e-02
4832365.099732	0.189748	9.694067e-03
4837367.229235	0.538316	3.038472e-03
4842369.358738	0.179574	1.395724e-02
4847371.488241	3.603764	3.592342e-03
4852373.617743	0.041601	8.347180e-03
4857375.747246	0.000000	1.533062e-02
4862377.876749	0.027878	1.771631e+00
4867380.006252	0.000008	1.230118e-02
4872382.135755	0.116373	8.266941e-02
4877384.265258	1.120429	1.340887e-01
4882386.394760	0.104719	1.180011e-01
4887388.524263	0.054463	5.843128e-02
4892390.653766	0.110063	2.318533e-02
4897392.783269	0.758068	9.224766e-03
4902394.912772	0.000000	1.182186e-02
4907397.042274	0.095386	3.488628e-02
4912399.171777	0.342473	1.350857e-01
4917401.301280	3.881324	2.513760e-03
4922403.430783	0.016745	2.305255e-02
4927405.560286	0.005660	2.587639e-02
4932407.689789	2.326986	5.525335e-03
4937409.819291	0.249046	9.103024e-03
4942411.948794	4.719946	1.455222e-03
4947414.078297	1.477619	1.458176e-02
4952416.207800	17.089403	2.947223e-04
4957418.337303	0.034767	1.413568e-02
4962420.466806	0.081389	9.437115e-02
4967422.596308	1.207128	1.864377e-03
4972424.725811	8.041785	1.636793e-04
4977426.855314	0.862176	5.947534e-03
4982428.984817	0.015985	5.470551e-02
4987431.114320	0.338806	2.328788e-01
4992433.243823	0.000000	1.383187e-01
4997435.373325	0.535349	2.748987e-02
5002437.502828	0.684999	3.390542e-02
5007439.632331	0.064475	7.462238e-02
5012441.761834	0.129162	3.017629e-03
5017443.891337	0.000000	7.600164e-02
5022446.020840	0.010889	8.863226e-02
5027448.150342	15.201977	1.738895e-04
5032450.279845	85.182549	7.288785e-05
5037452.409348	96.613247	6.324313e-05
5042454.538851	10.173120	6.688392e-05
5047456.668354	13.166243	2.092247e-03
5052458.797857	1.418780	8.776472e-04
5057460.927359	13.112060	2.391060e-04
5062463.056862	3.301459	9.696959e-04
5067465.186365	0.000018	9.227442e-01
5072467.315868	0.110488	6.071297e-03
5077469.445371	1.216649	1.099082e-02
5082471.574873	0.305737	1.415137e-01
5087473.704376	0.151160	5.879861e-02
5092475.833879	0.341830	4.377213e-02
5097477.963382	0.109823	2.042244e-01
5102480.092885	0.149001	6.784893e-02
5107482.222388	47.113631	2.248652e-04
5112484.351890	0.122983	2.267838e-02
5117486.481393	5.359811	1.384045e-03
5122488.610896	1.239397	2.375505e-03
5127490.740399	0.074261	7.056250e-03
5132492.869902	0.217629	9.095925e-03
5137494.999405	1.041041	8.410213e-04
5142497.128907	4.778767	1.973039e-04
5147499.258410	0.003479	1.239105e-01
5152501.387913	0.002282	3.590231e-02
5157503.517416	0.000000	3.723889e-02
5162505.646919	2.139389	4.590949e-03
5167507.776422	6.596855	2.925982e-04
5172509.905924	0.384761	4.256731e-02
5177512.035427	1.207957	4.528965e-04
5182514.164930	49.760043	4.180059e-05
5187516.294433	19.578591	8.599150e-05
5192518.423936	49.649910	1.049335e-04
5197520.553439	50.690303	2.173532e-04
5202522.682941	0.019721	1.954033e-02
5207524.812444	0.414565	5.627429e-03
5212526.941947	1.503788	6.213505e-03
5217529.071450	4.009070	3.672182e-03
5222531.200953	0.016064	2.323873e-01
5227533.330455	84.800592	8.538259e-05
5232535.459958	41.869305	1.055269e-04
5237537.589461	1.039064	1.213453e-02
5242539.718964	0.632224	4.324309e-01
5247541.848467	17.656966	2.332663e-04
5252543.977970	0.262839	2.963589e-03
5257546.107472	20.291714	3.402010e-04
5262548.236975	14.589025	1.453672e-04
5267550.366478	0.718036	5.189286e-02
5272552.495981	6.363424	1.068056e-03
5277554.625484	11.562199	1.994706e-04
5282556.754987	0.334555	1.248447e-01
5287558.884489	0.006541	4.085141e-03
5292561.013992	0.323025	1.039834e-02
5297563.143495	0.000018	9.854182e-01
5302565.272998	0.089745	4.904247e-02
5307567.402501	0.020554	8.474705e-02
5312569.532004	0.100960	4.663261e-02
5317571.661506	8.827090	4.509056e-04
5322573.791009	0.203813	1.758472e-03
5327575.920512	6.026261	6.664029e-03
5332578.050015	1.265258	7.149067e-03
5337580.179518	0.045073	1.092716e-02
5342582.309021	25.880183	3.623438e-04
5347584.438523	0.016632	8.806083e-02
5352586.568026	0.120058	4.973186e-02
5357588.697529	0.641960	3.672213e-02
5362590.827032	16.610375	4.439216e-04
5367592.956535	0.003479	3.013060e+00
5372595.086038	7.510644	5.599683e-04
5377597.215540	2.141177	2.202859e-03
5382599.345043	0.085081	1.684766e-02
5387601.474546	0.000248	8.902136e-02
5392603.604049	0.841596	1.839411e-01
5397605.733552	0.077674	1.673533e-02
5402607.863054	0.584619	1.183327e-01
5407609.992557	0.462971	6.795896e-04
5412612.122060	0.000000	3.580786e-02
5417614.251563	1.966479	6.777566e-04
5422616.381066	0.078485	4.883002e-02
5427618.510569	0.412209	8.177333e-04
5432620.640071	0.029227	2.314056e-02
5437622.769574	0.076577	3.541897e-03
5442624.899077	0.020858	1.579990e-01
5447627.028580	0.189344	7.082216e-02
5452629.158083	0.675468	1.718930e-02
5457631.287586	0.016666	7.391711e-01
5462633.417088	3.253769	2.325041e-03
5467635.546591	0.144079	4.476357e-02
5472637.676094	1.170696	7.183039e-03
5477639.805597	0.037800	7.270632e-02
5482641.935100	0.010338	1.974295e-02
5487644.064603	1.968878	1.918106e-02
5492646.194105	26.304160	1.713096e-04
5497648.323608	1.908784	3.423154e-03
5502650.453111	0.000023	2.418702e-02
5507652.582614	1.335248	1.011256e-03
5512654.712117	0.092073	2.150041e-02
5517656.841620	1.000342	1.580453e-03
5522658.971122	0.033911	1.431628e-01
5527661.100625	0.052470	8.066444e-03
5532663.230128	0.403558	2.882155e-04
5537665.359631	1.211838	2.532310e-03
5542667.489134	0.046393	1.254796e-03
5547669.618636	0.205233	5.984086e-02
5552671.748139	0.915996	1.979124e-02
5557673.877642	3.692044	1.604277e-04
5562676.007145	3.355955	6.142646e-04
5567678.136648	0.552450	1.628892e-02
5572680.266151	0.025712	1.443432e-02
5577682.395653	0.811647	6.406156e-02
5582684.525156	0.199062	4.079324e-01
5587686.654659	0.002866	4.732742e-03
5592688.784162	0.034742	1.347238e-01
5597690.913665	1.723301	4.964693e-03
5602693.043168	1.681048	1.854480e-04
5607695.172670	0.061128	1.171243e-01
5612697.302173	0.000137	8.726353e-01
5617699.431676	0.077232	6.166740e-01
5622701.561179	6.821540	6.225074e-04
5627703.690682	17.084939	3.758041e-04
5632705.820185	0.124524	1.229368e-02
5637707.949687	0.591149	7.448525e-03
5642710.079190	9.908298	3.063616e-04
5647712.208693	6.632784	1.372996e-04
5652714.338196	0.177935	2.442650e-01
5657716.467699	0.041970	3.640427e-02
5662718.597202	0.000000	4.620359e+00
5667720.726704	0.056910	1.795546e-02
5672722.856207	0.005127	1.233536e+00
5677724.985710	0.085219	2.086556e-01
5682727.115213	0.020497	6.672402e-01
5687729.244716	0.299523	5.342525e-03
5692731.374219	6.307029	3.194682e-04
5697733.503721	0.669093	3.125807e-03
5702735.633224	0.118048	2.766961e-03
5707737.762727	1.833656	2.664300e-04
5712739.892230	0.281539	6.498080e-03
5717742.021733	0.073924	8.499741e-01
5722744.151235	0.144988	4.630109e-03
5727746.280738	0.653054	6.189597e-04
5732748.410241	0.142076	1.386923e-02
5737750.539744	0.048201	1.408180e-02
5742752.669247	0.000086	1.692406e-02
5747754.798750	0.150342	3.213629e-02
5752756.928252	2.427033	3.992847e-04
5757759.057755	0.340585	1.199701e-02
5762761.187258	0.034636	4.865086e-03
5767763.316761	0.010250	1.346386e-01
5772765.446264	0.053568	7.590609e-02
5777767.575767	0.342832	4.226104e-02
5782769.705269	0.052604	5.453167e-02
5787771.834772	0.000001	4.265328e-01
5792773.964275	0.359861	6.480468e-02
5797776.093778	0.000160	7.960636e-01
5802778.223281	0.151984	1.507177e-01
5807780.352784	0.029219	2.237390e-03
5812782.482286	0.046420	6.142749e-01
5817784.611789	0.949381	2.004685e-02
5822786.741292	0.028438	1.032338e-01
5827788.870795	1.601334	1.934410e-03
5832791.000298	0.692122	5.489867e-02
5837793.129801	0.725759	1.807034e-02
5842795.259303	0.231265	1.761438e-03
5847797.388806	0.303498	9.859553e-02
5852799.518309	0.016404	2.174995e-03
5857801.647812	0.000000	5.798134e-01
5862803.777315	1.963259	3.135817e-02
5867805.906818	0.125438	1.951081e-01
5872808.036320	0.059184	4.981822e-01
5877810.165823	0.003281	6.650949e-03
5882812.295326	2.081786	1.858691e-02
5887814.424829	0.203943	3.866595e-03
5892816.554332	2.017197	7.472030e-04
5897818.683834	0.039934	2.189414e-01
5902820.813337	1.320291	1.567681e-02
5907822.942840	0.172432	1.655951e-02
5912825.072343	0.000124	1.750584e-01
5917827.201846	0.000000	2.506276e-02
5922829.331349	0.044533	1.793361e-03
5927831.460851	0.860649	1.008676e-01
5932833.590354	3.233018	5.601762e-04
5937835.719857	0.094426	4.778771e+00
5942837.849360	0.019367	4.868116e-01
5947839.978863	0.042092	2.070977e-01
5952842.108366	3.522500	1.573795e-03
5957844.237868	50.516115	2.569212e-04
5962846.367371	0.048982	4.954605e-02
5967848.496874	0.000000	2.915973e-02
5972850.626377	0.093824	9.189021e-02
5977852.755880	0.585871	1.027729e-03
5982854.885383	0.087046	1.486420e-01
5987857.014885	0.017441	6.563626e-01
5992859.144388	0.321338	2.043123e-02
5997861.273891	5.349815	2.554129e-03
6002863.403394	9.098523	9.281921e-04
6007865.532897	0.005660	6.610624e-02
6012867.662400	55.722080	2.313913e-04
6017869.791902	0.199495	1.081001e-02
6022871.921405	0.199467	1.276342e-01
6027874.050908	0.056603	7.017224e-02
6032876.180411	0.013803	2.396624e+00
6037878.309914	0.056161	1.903582e-03
6042880.439416	1.305431	1.116058e-03
6047882.568919	0.010773	1.770519e-01
6052884.698422	3.297744	4.265369e-04
6057886.827925	1.186176	1.184829e-01
6062888.957428	5.663509	4.320468e-04
6067891.086931	0.002547	1.823480e-02
6072893.216433	0.058467	3.880780e-02
6077895.345936	0.004237	9.535795e-02
6082897.475439	0.000000	4.488830e+00
6087899.604942	0.003049	1.556778e-01
6092901.734445	0.142029	1.001743e-03
6097903.863948	0.000000	7.564323e-01
6102905.993450	0.037966	5.142373e-02
6107908.122953	0.030009	6.198081e-01
6112910.252456	0.157654	1.147007e-03
6117912.381959	0.413041	4.642815e-02
6122914.511462	0.152820	1.494782e-02
6127916.640965	1.792152	1.726351e-03
6132918.770467	0.001993	2.226404e-01
6137920.899970	2.426458	3.802554e-03
6142923.029473	4.204724	1.555998e-03
6147925.158976	1.265565	2.087965e-03
6152927.288479	0.000065	3.996606e-02
6157929.417982	0.436557	6.221236e-03
6162931.547484	0.016681	1.080516e-01
6167933.676987	0.006278	2.719333e-02
6172935.806490	0.428403	1.510196e-02
6177937.935993	0.006217	5.155013e-01
6182940.065496	0.266896	4.820550e-02
6187942.194999	0.032688	1.219744e-01
6192944.324501	0.118026	4.002420e-02
6197946.454004	0.021674	8.626739e-03
6202948.583507	0.000023	1.648495e-01
6207950.713010	0.000000	8.156048e-01
6212952.842513	0.016682	1.087670e+00
6217954.972015	0.000000	4.133943e-01
6222957.101518	0.056654	8.900015e-03
6227959.231021	1.073358	6.090307e-03
6232961.360524	3.199009	2.341729e-03
6237963.490027	0.165484	1.054552e-02
6242965.619530	0.078107	1.308548e-01
6247967.749032	0.095258	3.337794e-03
6252969.878535	1.325310	1.627022e-02
6257972.008038	0.462409	9.773419e-03
6262974.137541	0.101167	7.848630e-02
6267976.267044	0.987735	5.185515e-03
6272978.396547	0.387516	3.355832e-02
6277980.526049	0.169641	2.054325e-02
6282982.655552	4.265201	7.390303e-03
6287984.785055	0.228479	1.227212e+00
6292986.914558	0.005587	4.974862e-02
6297989.044061	0.418824	3.421397e-03
6302991.173564	0.292455	1.303249e-01
6307993.303066	0.018913	4.237253e-02
6312995.432569	0.007731	4.441548e-01
6317997.562072	0.019766	2.038115e-01
6322999.691575	0.006007	5.055729e-02
6328001.821078	0.033672	1.221114e-02
6333003.950581	0.000018	7.910617e-01
6338006.080083	2.315391	1.309792e-02
6343008.209586	0.187263	1.881893e-02
6348010.339089	0.104035	3.482117e-01
6353012.468592	0.000000	3.938483e-01
6358014.598095	0.004182	1.878399e-01
6363016.727597	0.224408	1.199817e-02
6368018.857100	0.773898	6.217007e-03
6373020.986603	2.104931	3.872462e-02
6378023.116106	20.398785	1.289111e-03
6383025.245609	0.043993	2.232576e-03
6388027.375112	0.084809	5.750148e-03
6393029.504614	1.147779	2.271997e-03
6398031.634117	2.106371	7.402509e-04
6403033.763620	1.568050	4.610889e-03
6408035.893123	0.058136	1.810107e-03
6413038.022626	0.087781	2.743439e-01
6418040.152129	0.557811	3.952583e-03
6423042.281631	0.110242	5.660503e-04
6428044.411134	0.116665	9.819156e-04
6433046.540637	0.233975	3.377875e-03
6438048.670140	0.228578	1.131017e-01
6443050.799643	0.000114	8.899337e-02
6448052.929146	0.714262	3.483965e-03
6453055.058648	1.164977	4.168151e-03
6458057.188151	0.465822	1.881695e-03
6463059.317654	0.001093	1.317690e-01
6468061.447157	2.639310	1.039254e-02
6473063.576660	0.883951	3.532793e-03
6478065.706163	0.759979	6.939523e-04
6483067.835665	0.010771	4.820813e-02
6488069.965168	0.104954	7.555941e-01
6493072.094671	0.021617	1.224271e-01
6498074.224174	3.572578	1.768598e-03
6503076.353677	0.063779	6.578310e-01
6508078.483180	0.074704	9.445891e-04
6513080.612682	0.179088	1.389819e-01
6518082.742185	0.000000	3.005577e-02
6523084.871688	0.064437	3.617588e-01
6528087.001191	0.028993	3.122638e-01
6533089.130694	10.434198	8.359924e-04
6538091.260196	0.005660	5.374198e-01
6543093.389699	0.004227	5.073708e-01
6548095.519202	0.034949	1.325316e-02
6553097.648705	0.077523	2.964244e-02
6558099.778208	3.475608	8.628981e-03
6563101.907711	1.001245	6.864222e-03
6568104.037213	6.930066	1.509836e-03
6573106.166716	0.004127	2.539054e-01
6578108.296219	0.003033	7.439102e-02
6583110.425722	1.617737	1.218357e-02
6588112.555225	0.396028	1.914085e-03
6593114.684728	0.176824	5.389004e-02
6598116.814230	0.632846	1.038221e-03
6603118.943733	0.182213	1.292155e-03
6608121.073236	0.062602	5.084414e-02
6613123.202739	0.000000	1.666033e+00
6618125.332242	0.075742	6.947388e-03
6623127.461745	0.579373	7.249786e-01
6628129.591247	0.005662	4.555298e-01
6633131.720750	0.087283	4.139491e-02
6638133.850253	0.037262	6.457230e-01
6643135.979756	0.005628	1.535394e-01
6648138.109259	0.007917	4.692831e-01
6653140.238762	0.628832	5.458667e-03
6658142.368264	0.000000	1.174813e-02
6663144.497767	1.532250	1.208885e-03
6668146.627270	0.010920	1.655889e-01
6673148.756773	0.078421	1.379904e-01
6678150.886276	0.128457	1.631256e-02
6683153.015779	0.024726	1.422086e-01
6688155.145281	4.285728	4.583967e-04
6693157.274784	0.847132	7.920469e-02
6698159.404287	0.049086	3.007509e-01
6703161.533790	0.000001	4.666930e-02
6708163.663293	0.814326	1.618241e-02
6713165.792795	21.499346	3.392599e-04
6718167.922298	0.193183	1.903559e-02
6723170.051801	1.673987	1.139382e-01
6728172.181304	0.026306	3.830585e-01
6733174.310807	0.450417	1.174392e-01
6738176.440310	0.019367	1.201467e+00
6743178.569812	0.051466	5.439297e-01
6748180.699315	3.986903	4.644146e-03
6753182.828818	1.624608	2.225569e-02
6758184.958321	10.167456	1.448362e-03
6763187.087824	0.064129	2.489630e-02
6768189.217327	0.063779	1.978247e+00
6773191.346829	0.054402	5.166945e-03
6778193.476332	1.288082	4.937380e-03
6783195.605835	1.680459	2.148036e-02
6788197.735338	0.496873	2.691956e-01
6793199.864841	0.007420	5.093050e-03
6798201.994344	0.000018	1.198116e+00
6803204.123846	0.012972	3.283506e-01
6808206.253349	0.178587	7.040369e-03
6813208.382852	0.329725	8.575159e-03
6818210.512355	0.011527	1.092196e-01
6823212.641858	0.000000	3.274943e-01
6828214.771361	0.000000	2.460461e-01
6833216.900863	0.000124	2.540119e-01
6838219.030366	0.032538	1.661599e-01
6843221.159869	1.122554	4.660003e-02
6848223.289372	4.290770	1.988844e-03
6853225.418875	0.000018	8.570939e-01
6858227.548377	12.315543	8.884905e-04
6863229.677880	0.010782	3.207976e-02
6868231.807383	0.005168	1.086989e-01
6873233.936886	0.079412	1.221742e-01
6878236.066389	0.000000	1.265872e-01
6883238.195892	0.447793	2.848580e-02
6888240.325394	0.007638	1.703767e-01
6893242.454897	0.620538	2.205100e-03
6898244.584400	1.292842	1.678907e-03
6903246.713903	0.058973	7.093587e-03
6908248.843406	0.090085	2.173598e-02
6913250.972909	0.005660	6.325320e-01
6918253.102411	0.017934	9.061327e-02
6923255.231914	0.304291	1.777926e-03
6928257.361417	0.001534	6.635865e-02
6933259.490920	0.080456	4.577804e-02
6938261.620423	0.000124	6.510089e+00
6943263.749926	0.018399	7.433039e-02
6948265.879428	0.000018	2.546353e+00
6953268.008931	0.021085	9.551006e-02
6958270.138434	0.085465	5.654945e-01
6963272.267937	18.795420	5.894609e-04
6968274.397440	17.904968	1.509461e-04
6973276.526943	2.637818	2.122565e-03
6978278.656445	0.000000	1.855964e-01
6983280.785948	0.063789	1.969763e+00
6988282.915451	0.040430	1.851919e-02
6993285.044954	0.287314	9.340996e-03
6998287.174457	2.203243	6.471783e-03
7003289.303960	0.226173	3.302590e-03
7008291.433462	0.045378	1.292250e-01
7013293.562965	0.010773	1.082213e-01
7018295.692468	0.000000	1.642142e+00
7023297.821971	0.017689	8.319733e-02
7028299.951474	0.000000	7.430564e-03
7033302.080976	0.017203	3.552861e-02
7038304.210479	0.623837	1.407859e-03
