location	LR	alpha
3546755.614244	0.001212	1.363276e-02
3551757.148256	0.019720	4.217445e-02
3556758.682267	0.000000	2.707721e-01
3561760.216279	0.000009	5.882509e-02
3566761.750291	9.126171	8.826380e-04
3571763.284302	0.000168	2.473775e-01
3576764.818314	0.347080	2.685903e-03
3581766.352326	1.174692	2.778924e-02
3586767.886337	0.785120	5.629367e-03
3591769.420349	0.000124	9.137305e-01
3596770.954360	0.004641	3.399993e-02
3601772.488372	0.000000	1.803188e-02
3606774.022384	0.146509	8.961911e-03
3611775.556395	0.039381	3.919521e-03
3616777.090407	0.890519	1.920439e-02
3621778.624419	0.837338	5.769713e-02
3626780.158430	0.770687	3.427672e-02
3631781.692442	0.005660	1.362724e-01
3636783.226453	0.027879	5.600080e-01
3641784.760465	1.015199	1.465878e-02
3646786.294477	0.000000	1.700866e+01
3651787.828488	0.033181	1.115826e-02
3656789.362500	0.000000	1.545123e-02
3661790.896512	0.031636	9.854501e-03
3666792.430523	0.009199	4.525600e-02
3671793.964535	0.054660	3.635363e-03
3676795.498547	2.950956	2.599696e-03
3681797.032558	0.000000	1.094148e+00
3686798.566570	0.506070	6.510250e-03
3691800.100581	4.028152	1.051551e-03
3696801.634593	0.034084	1.177930e-02
3701803.168605	0.005910	1.790030e-02
3706804.702616	0.002346	1.328271e-01
3711806.236628	0.720631	1.290649e+00
3716807.770640	4.709629	4.154009e-03
3721809.304651	1.282499	4.998866e-03
3726810.838663	0.041269	4.592993e-03
3731812.372674	0.605787	3.295986e-03
3736813.906686	0.005027	3.061654e-02
3741815.440698	2.546949	2.202090e-02
3746816.974709	0.006174	3.179160e-02
3751818.508721	0.249435	1.066628e-02
3756820.042733	0.027949	6.330340e-02
3761821.576744	1.298336	9.041436e-04
3766823.110756	0.942875	1.375617e-02
3771824.644767	0.000000	2.755307e+00
3776826.178779	0.042029	4.571100e-02
3781827.712791	0.387121	2.236298e-03
3786829.246802	0.114269	1.827748e-02
3791830.780814	0.335062	3.392020e-02
3796832.314826	0.028277	3.819718e-03
3801833.848837	0.154435	3.152378e-02
3806835.382849	0.070415	1.789694e-03
3811836.916860	0.000000	5.579239e-02
3816838.450872	0.429712	2.202766e-01
3821839.984884	5.246216	2.491510e-03
3826841.518895	0.917690	3.041988e-02
3831843.052907	10.906510	2.295526e-03
3836844.586919	0.226400	1.504993e-02
3841846.120930	0.151278	3.534376e-02
3846847.654942	0.560075	5.299293e-02
3851849.188953	0.000683	7.595242e-03
3856850.722965	0.007801	4.905504e-02
3861852.256977	0.858725	9.910803e-03
3866853.790988	0.010934	2.744901e-01
3871855.325000	0.036450	1.253884e-02
3876856.859012	0.010773	7.084872e-01
3881858.393023	0.129413	1.315651e-01
3886859.927035	0.000124	7.961829e-01
3891861.461047	0.015576	6.635770e-02
3896862.995058	0.106400	4.771116e-03
3901864.529070	0.732858	1.340977e-02
3906866.063081	0.706375	6.659359e-02
3911867.597093	0.022642	3.164744e-01
3916869.131105	0.005660	4.154658e-01
3921870.665116	0.176339	1.398898e-02
3926872.199128	0.054197	2.750426e-03
3931873.733140	0.000000	7.089398e-02
3936875.267151	2.342859	1.016045e-02
3941876.801163	0.746371	6.589655e-03
3946878.335174	0.014777	6.008543e-03
3951879.869186	0.051886	1.381380e-01
3956881.403198	4.286925	1.297926e-03
3961882.937209	0.161209	3.587373e-02
3966884.471221	0.161311	1.216136e+00
3971886.005233	63.806106	1.615716e-04
3976887.539244	18.839021	7.145198e-04
3981889.073256	0.002396	1.619658e-01
3986890.607267	4.254616	1.014674e-03
3991892.141279	0.078358	2.477164e-02
3996893.675291	0.001543	1.052240e-02
4001895.209302	5.672988	9.461691e-04
4006896.743314	20.118082	3.050812e-04
4011898.277326	0.063779	8.987893e-01
4016899.811337	0.054609	2.570610e-03
4021901.345349	0.207954	2.263486e-01
4026902.879360	0.098244	4.793402e-01
4031904.413372	0.364276	5.179473e-03
4036905.947384	0.016417	6.731985e-02
4041907.481395	1.098661	5.431137e-03
4046909.015407	0.007917	1.556235e+02
4051910.549419	0.194650	7.990988e-02
4056912.083430	0.085709	5.850539e-02
4061913.617442	0.387534	9.422619e-03
4066915.151453	0.008053	1.128146e-01
4071916.685465	10.102516	5.825709e-04
4076918.219477	0.004228	5.719769e-01
4081919.753488	0.431396	6.076788e-03
4086921.287500	1.094988	4.545496e-03
4091922.821512	0.003479	1.021473e+00
4096924.355523	0.026721	8.485024e-03
4101925.889535	0.208691	5.234808e-03
4106927.423547	0.831282	8.531340e-03
4111928.957558	0.011301	8.427523e-02
4116930.491570	0.021489	1.412374e-01
4121932.025581	0.270340	4.766050e-03
4126933.559593	0.072961	3.838143e-02
4131935.093605	0.000124	4.314965e+01
4136936.627616	4.326422	7.491205e-03
4141938.161628	0.081496	6.724062e-03
4146939.695640	0.815146	1.012873e-02
4151941.229651	0.377331	1.491704e-01
4156942.763663	0.181804	1.897621e-01
4161944.297674	0.000124	9.394918e-01
4166945.831686	8.027187	1.250895e-04
4171947.365698	23.940562	4.148329e-04
4176948.899709	21.973848	4.026437e-04
4181950.433721	0.020002	2.259798e-01
4186951.967733	0.027945	3.908607e-01
4191953.501744	0.016465	1.252393e-01
4196955.035756	0.056731	1.516759e-02
4201956.569767	0.395731	4.869999e-02
4206958.103779	0.016682	1.326829e-01
4211959.637791	0.675026	1.782472e-03
4216961.171802	1.035688	6.470233e-03
4221962.705814	0.044775	2.335266e-01
4226964.239826	0.077231	6.252793e+00
4231965.773837	0.450107	4.642444e-03
4236967.307849	0.784821	6.811813e-03
4241968.841860	0.016777	1.359183e-02
4246970.375872	0.000288	3.498031e-02
4251971.909884	0.701269	1.567790e-03
4256973.443895	0.005660	1.749963e-01
4261974.977907	21.936904	4.318120e-04
4266976.511919	15.810520	9.664850e-04
4271978.045930	0.000000	2.612659e+02
4276979.579942	0.009626	7.691456e-03
4281981.113953	0.000000	7.022226e-02
4286982.647965	0.004227	2.924057e-01
4291984.181977	25.369124	6.335981e-04
4296985.715988	0.000000	3.806703e+00
4301987.250000	1.328108	1.008046e-02
4306988.784012	0.014371	1.033974e-01
4311990.318023	0.165893	4.326214e-02
4316991.852035	0.614553	2.270905e-02
4321993.386047	5.489822	7.125921e-04
4326994.920058	0.018219	9.905543e-02
4331996.454070	0.945035	1.824428e-03
4336997.988081	0.119091	1.994311e-01
4341999.522093	0.619442	1.408276e-02
4347001.056105	0.097200	1.991633e-02
4352002.590116	0.372233	1.700990e-02
4357004.124128	0.001334	3.941884e-02
4362005.658140	0.023837	2.570088e-02
4367007.192151	0.409212	7.348623e-03
4372008.726163	0.196341	9.449865e-02
4377010.260174	0.944959	1.654492e-03
4382011.794186	0.370830	3.532423e-02
4387013.328198	0.000000	9.469847e-01
4392014.862209	0.000018	2.238118e+00
4397016.396221	0.742109	6.122684e-03
4402017.930233	1.792259	1.024219e-03
4407019.464244	0.038463	2.464429e-02
4412020.998256	1.739418	1.973650e-02
4417022.532267	0.313762	3.842519e-02
4422024.066279	0.003906	3.443972e-02
4427025.600291	0.042553	4.882364e-02
4432027.134302	0.163599	9.108873e-02
4437028.668314	0.006635	4.095920e-02
4442030.202326	1.313868	1.205314e-03
4447031.736337	0.248300	2.352956e-02
4452033.270349	113.022059	1.045723e-04
4457034.804360	1.511697	2.406785e-02
4462036.338372	4.786632	3.405189e-04
4467037.872384	48.636882	5.745414e-05
4472039.406395	86.764051	4.062099e-05
4477040.940407	162.411846	3.604958e-05
4482042.474419	127.638473	4.072214e-05
4487044.008430	97.429252	1.127826e-04
4492045.542442	0.000000	1.384272e-01
4497047.076453	0.679007	1.131372e-02
4502048.610465	0.034140	9.312167e-02
4507050.144477	4.359279	9.660929e-04
4512051.678488	0.998392	2.864942e-03
4517053.212500	2.579544	6.296750e-03
4522054.746512	2.531049	3.609380e-04
4527056.280523	23.312551	3.724402e-04
4532057.814535	0.046347	2.911501e-02
4537059.348547	5.646904	8.770457e-03
4542060.882558	0.173079	5.936903e-03
4547062.416570	9.900146	9.195241e-04
4552063.950581	0.048142	1.356453e-02
4557065.484593	0.207056	5.600890e-02
4562067.018605	2.263872	1.593272e-02
4567068.552616	19.876736	5.298752e-04
4572070.086628	0.007403	3.510321e-01
4577071.620640	0.204976	2.980858e-02
4582073.154651	0.007921	6.234017e-01
4587074.688663	1.033515	4.910334e-03
4592076.222674	4.478557	4.488426e-04
4597077.756686	14.560366	1.136907e-03
4602079.290698	46.777980	1.257638e-04
4607080.824709	123.002831	6.405406e-05
4612082.358721	55.346169	1.226117e-04
4617083.892733	0.148999	3.385970e-02
4622085.426744	16.433431	5.606669e-04
4627086.960756	0.075575	1.171195e+00
4632088.494767	39.856528	1.389112e-04
4637090.028779	3.149897	1.045877e-03
4642091.562791	0.016056	2.834658e-02
4647093.096802	0.031802	2.126588e-01
4652094.630814	0.018261	5.389589e+00
4657096.164826	47.283849	2.786741e-04
4662097.698837	90.742381	1.419674e-04
4667099.232849	0.064470	1.922751e-02
4672100.766860	0.082591	2.497634e-02
4677102.300872	4.031618	1.613564e-03
4682103.834884	0.584565	4.447083e-01
4687105.368895	22.702660	4.628265e-04
4692106.902907	0.432058	3.489270e-02
4697108.436919	0.007916	6.976466e-01
4702109.970930	0.136667	4.436170e-03
4707111.504942	0.441193	7.422400e-02
4712113.038953	0.000000	2.729697e-02
4717114.572965	0.003679	5.646333e-01
4722116.106977	1.069973	5.353068e-03
4727117.640988	0.000017	2.356386e-01
4732119.175000	0.066395	9.151942e-02
4737120.709012	41.514509	4.434731e-04
4742122.243023	1.266892	3.608615e-03
4747123.777035	21.256708	4.368219e-04
4752125.311047	0.080719	9.355803e-02
4757126.845058	14.775990	3.436518e-04
4762128.379070	0.133481	6.274749e-03
4767129.913081	0.895315	2.187026e-03
4772131.447093	0.030320	3.382183e+00
4777132.981105	0.990615	1.071804e-01
4782134.515116	0.003479	1.940958e+00
4787136.049128	0.000000	2.451438e-01
4792137.583140	19.765473	5.810258e-04
4797139.117151	0.031810	2.150949e-01
4802140.651163	5.608811	1.823747e-03
4807142.185174	0.000000	1.004207e+00
4812143.719186	15.094217	4.895338e-04
4817145.253198	6.300966	3.374700e-03
4822146.787209	0.059871	7.174952e-02
4827148.321221	0.005660	5.894779e-01
4832149.855233	0.098506	1.505025e-01
4837151.389244	0.039503	1.517403e-02
4842152.923256	3.341574	3.914800e-03
4847154.457267	0.520496	1.204520e-01
4852155.991279	0.016683	4.999022e-01
4857157.525291	0.013803	3.010196e-01
4862159.059302	0.053656	2.126678e-01
4867160.593314	0.636308	3.930448e-02
4872162.127326	121.283626	6.260165e-05
4877163.661337	148.487740	5.776683e-05
4882165.195349	32.459654	1.696410e-04
4887166.729360	7.363580	3.124812e-03
4892168.263372	0.042090	4.422304e-01
4897169.797384	0.200922	3.768839e-02
4902171.331395	137.645239	1.002612e-04
4907172.865407	61.423250	1.274883e-04
4912174.399419	2.607256	1.277754e-03
4917175.933430	0.029573	3.860937e-02
4922177.467442	0.007945	3.206976e-01
4927179.001453	5.243350	1.569490e-03
4932180.535465	5.098214	1.948249e-04
4937182.069477	0.403590	2.404478e-02
4942183.603488	0.088488	6.171212e-02
4947185.137500	201.619834	7.837100e-05
4952186.671512	175.529530	6.343578e-05
4957188.205523	2.806254	6.386327e-03
4962189.739535	0.697200	6.550347e-02
4967191.273547	0.550515	5.829268e-01
4972192.807558	0.228890	1.296509e-02
4977194.341570	0.853507	4.094723e-03
4982195.875581	1.046729	3.072549e-04
4987197.409593	0.037349	9.848922e-02
4992198.943605	0.142366	7.863553e-02
4997200.477616	0.057217	6.526889e-03
5002202.011628	0.078230	2.483594e-01
5007203.545640	0.719361	6.154577e-03
5012205.079651	0.000037	5.879276e-02
5017206.613663	0.010773	5.759986e+00
5022208.147674	0.051435	8.081119e-02
5027209.681686	0.037430	3.918604e-02
5032211.215698	0.181376	8.126802e-02
5037212.749709	0.322479	3.034769e-03
5042214.283721	0.006012	2.113690e-01
5047215.817733	0.864491	1.401282e+00
5052217.351744	0.190960	9.579159e-02
5057218.885756	0.199613	1.382911e-01
5062220.419767	0.000124	2.297471e-01
5067221.953779	0.097334	6.959731e-01
5072223.487791	0.175280	4.577434e-02
5077225.021802	0.018263	2.205411e-01
5082226.555814	0.766251	5.988257e-03
5087228.089826	0.169732	2.653655e-02
5092229.623837	0.000072	1.039708e-02
5097231.157849	0.078461	6.876185e-01
5102232.691860	168.441051	5.154367e-05
5107234.225872	304.886902	3.930964e-05
5112235.759884	257.559561	3.869891e-05
5117237.293895	94.511931	4.664090e-05
5122238.827907	151.744100	6.241392e-05
5127240.361919	93.813421	1.507698e-04
5132241.895930	0.007712	8.336695e-01
5137243.429942	0.042334	1.049326e+00
5142244.963953	0.855250	4.664566e-03
5147246.497965	0.022480	2.321988e-02
5152248.031977	0.007917	6.042526e-01
5157249.565988	0.100950	1.324897e-01
5162251.100000	0.048111	7.238239e-03
5167252.634012	5.713614	3.505318e-03
5172254.168023	1.295344	3.604015e-02
5177255.702035	1.429954	7.930761e-03
5182257.236047	0.558687	3.521504e-02
5187258.770058	0.080309	1.665032e-02
5192260.304070	8.727209	1.329491e-03
5197261.838081	0.293720	6.023221e-02
5202263.372093	0.253550	2.017422e-02
5207264.906105	1.425555	4.061913e-03
5212266.440116	0.018263	5.783696e-01
5217267.974128	0.071787	1.897420e-01
5222269.508140	0.030422	3.486119e+00
5227271.042151	0.146577	2.191473e-02
5232272.576163	36.242768	3.641337e-04
5237274.110174	61.625302	1.242911e-04
5242275.644186	0.000000	4.231937e-01
5247277.178198	0.478628	1.263727e-01
5252278.712209	0.099681	1.979936e-02
5257280.246221	0.037282	3.266917e-01
5262281.780233	0.025933	4.779315e-01
5267283.314244	0.957433	6.176889e-01
5272284.848256	0.133023	7.661201e-02
5277286.382267	0.253015	6.505422e-03
5282287.916279	9.523725	2.202521e-03
5287289.450291	0.673823	8.444575e-03
5292290.984302	0.207175	2.659476e-02
5297292.518314	0.010773	3.433290e-01
5302294.052326	0.436766	8.252305e+00
5307295.586337	0.000000	1.506924e-01
5312297.120349	0.000000	8.416690e-01
5317298.654360	0.693242	2.763863e-02
5322300.188372	0.098083	4.632639e-03
5327301.722384	0.047099	1.391993e-02
5332303.256395	0.000082	1.384900e-02
5337304.790407	0.391196	3.373920e-02
5342306.324419	0.547916	5.489562e-02
5347307.858430	0.010773	4.580375e-01
5352309.392442	0.038494	8.746604e-02
5357310.926453	0.087787	1.635548e-01
5362312.460465	0.000000	1.752836e-01
5367313.994477	0.117516	4.936492e-02
5372315.528488	0.003558	5.978298e-02
5377317.062500	0.028789	8.277994e-01
5382318.596512	0.033000	1.327021e-01
5387320.130523	0.009426	2.267966e-01
5392321.664535	0.088477	1.598294e-01
5397323.198547	0.117114	2.105783e-01
5402324.732558	6.584231	4.533151e-04
5407326.266570	0.656912	8.654821e-02
5412327.800581	0.644442	3.815938e-03
5417329.334593	0.512328	1.402502e-02
5422330.868605	1.422423	7.199831e-03
5427332.402616	0.304561	1.105717e-02
5432333.936628	0.773008	4.048055e-03
5437335.470640	0.033384	2.749116e-01
5442337.004651	0.030403	2.145460e-02
5447338.538663	0.001116	2.324019e-02
5452340.072674	1.498585	4.599717e-03
5457341.606686	0.018261	3.279721e+00
5462343.140698	0.003078	6.074075e-01
5467344.674709	0.005512	2.015962e-01
5472346.208721	0.292880	3.637997e-02
5477347.742733	4.106678	4.192574e-03
5482349.276744	0.740795	1.115391e-02
5487350.810756	0.002056	9.154187e-03
5492352.344767	0.210634	2.844378e-03
5497353.878779	1.508085	1.119844e-03
5502355.412791	0.032558	5.011845e-03
5507356.946802	5.162685	1.608467e-04
5512358.480814	0.813551	6.595549e-04
5517360.014826	0.119023	7.643197e-03
5522361.548837	0.092901	3.528363e-02
5527363.082849	2.602338	7.579640e-04
5532364.616860	0.381105	4.328027e-03
5537366.150872	0.482830	1.364636e-02
5542367.684884	0.334287	6.871740e-02
5547369.218895	4.516542	1.839573e-03
5552370.752907	0.030704	8.760664e-01
5557372.286919	0.000018	6.705393e+00
5562373.820930	0.001180	3.844269e-02
5567375.354942	0.003479	8.119912e+00
5572376.888953	0.023997	1.181911e-02
5577378.422965	0.000143	9.386638e+00
5582379.956977	0.193928	4.206593e-03
5587381.490988	0.213276	4.076537e-02
5592383.025000	0.394990	3.095246e-02
5597384.559012	0.856910	2.251315e-02
5602386.093023	0.000000	5.165528e-03
5607387.627035	0.220285	7.117864e-03
5612389.161047	2.283718	4.018890e-03
5617390.695058	0.000001	1.569786e-02
5622392.229070	0.010681	1.904737e-02
5627393.763081	0.000000	1.868085e-01
5632395.297093	0.600581	1.072178e-03
5637396.831105	0.045867	2.984921e-01
5642398.365116	0.038451	1.654271e-01
5647399.899128	4.135374	1.127605e-03
5652401.433140	17.671107	8.257285e-04
5657402.967151	1.462567	4.138757e-03
5662404.501163	0.030328	2.326271e-01
5667406.035174	0.017543	6.511762e-01
5672407.569186	0.000018	1.394913e+00
5677409.103198	0.474374	1.019725e-03
5682410.637209	0.000000	5.078740e+00
5687412.171221	0.681380	7.921975e-02
5692413.705233	0.005660	8.641607e+00
5697415.239244	0.000640	5.939141e-02
5702416.773256	0.464506	1.511685e-02
5707418.307267	2.128035	1.072489e-03
5712419.841279	0.163121	1.885861e-02
5717421.375291	0.028434	4.197787e+00
5722422.909302	3.942594	5.645415e-03
5727424.443314	0.002209	1.873617e-01
5732425.977326	0.361772	2.599477e-02
5737427.511337	0.000000	2.286209e-01
5742429.045349	0.259816	3.124291e-02
5747430.579360	0.480812	2.852133e-02
5752432.113372	0.051106	1.910390e-01
5757433.647384	0.492048	6.330092e-03
5762435.181395	0.028434	5.795840e-02
5767436.715407	1.706778	3.765520e-03
5772438.249419	2.403274	4.195266e-03
5777439.783430	3.317660	1.917014e-03
5782441.317442	0.000000	1.128695e-01
5787442.851453	0.816741	1.367595e-03
5792444.385465	0.520228	4.111677e-02
5797445.919477	0.130130	8.864636e-03
5802447.453488	0.840807	8.529949e-03
5807448.987500	0.017900	9.249463e-03
5812450.521512	0.009352	6.699705e-02
5817452.055523	2.529148	8.999067e-04
5822453.589535	0.012278	1.468286e+00
5827455.123547	0.465833	2.377244e-01
5832456.657558	0.072289	3.616896e-02
5837458.191570	0.506900	3.032133e-02
5842459.725581	2.927678	1.219937e-02
5847461.259593	4.660682	3.812096e-03
5852462.793605	0.000000	2.242126e-02
5857464.327616	0.007917	6.528970e-01
5862465.861628	1.519931	3.927304e-04
5867467.395640	0.042090	1.029975e+00
5872468.929651	6.392211	1.089342e-03
5877470.463663	14.171110	9.772112e-04
5882471.997674	0.894121	2.224978e-02
5887473.531686	2.407626	1.617482e-02
5892475.065698	0.705865	1.683101e-03
5897476.599709	0.346834	9.460421e-03
5902478.133721	0.627538	1.089352e-01
5907479.667733	2.457636	9.186690e-03
5912481.201744	0.032100	2.844468e-02
5917482.735756	0.085030	2.107547e-01
5922484.269767	0.839629	4.919612e-03
5927485.803779	0.117473	1.034147e-02
5932487.337791	0.111325	3.995284e-02
5937488.871802	2.683429	2.218617e-03
5942490.405814	0.157976	1.980836e-03
5947491.939826	7.526835	8.049736e-04
5952493.473837	0.675233	7.754120e-02
5957495.007849	0.000000	1.334498e+00
5962496.541860	0.924063	1.782708e-01
5967498.075872	0.012424	8.424060e-02
5972499.609884	0.005915	8.251836e-02
5977501.143895	0.343772	1.202228e-02
5982502.677907	4.766988	4.938130e-03
5987504.211919	1.590278	2.110025e-03
5992505.745930	0.328244	1.399206e-02
5997507.279942	0.444401	3.472411e-02
6002508.813953	0.041747	5.889151e-02
6007510.347965	0.570231	1.208431e-02
6012511.881977	0.335704	2.402186e-03
6017513.415988	0.133905	3.862453e-03
6022514.950000	0.381490	1.350931e-02
6027516.484012	0.063084	4.329081e-01
6032518.018023	0.000000	4.979627e-02
6037519.552035	0.071949	1.980312e-02
6042521.086047	0.046223	8.527446e-01
6047522.620058	1.345661	2.329067e-03
6052524.154070	0.155959	3.104748e-03
6057525.688081	0.740615	2.587094e-03
6062527.222093	0.051773	7.411078e-02
6067528.756105	1.127131	7.043441e-02
6072530.290116	0.150834	9.179504e-02
6077531.824128	0.503612	1.995608e-03
6082533.358140	0.000001	2.525755e-02
6087534.892151	0.030377	1.698187e-01
6092536.426163	1.512525	1.511757e-03
6097537.960174	0.046372	2.198578e-01
6102539.494186	1.243623	2.534126e-03
6107541.028198	0.849299	1.173689e-02
6112542.562209	2.947102	1.529119e-03
6117544.096221	0.059810	9.644341e-03
6122545.630233	0.224074	3.898103e-02
6127547.164244	0.088279	2.084431e-02
6132548.698256	0.097700	1.603446e-02
6137550.232267	2.266457	1.026839e-03
6142551.766279	13.034432	3.675721e-04
6147553.300291	0.220835	2.484144e-02
6152554.834302	2.584660	5.344700e-04
6157556.368314	0.938678	3.423645e-03
6162557.902326	1.544636	1.233646e-03
6167559.436337	0.039080	1.981393e-02
6172560.970349	0.033641	2.437766e-02
6177562.504360	41.339335	1.477540e-04
6182564.038372	12.388665	2.565818e-04
6187565.572384	0.333122	9.025237e-02
6192567.106395	0.004227	5.588085e-01
6197568.640407	0.000000	4.857640e-02
6202570.174419	0.122402	8.414109e-03
6207571.708430	3.249536	2.793712e-03
6212573.242442	0.060310	6.649376e-02
6217574.776453	0.021071	5.485421e-01
6222576.310465	0.299672	4.125408e-02
6227577.844477	0.610754	3.796686e-02
6232579.378488	0.003897	2.333825e-01
6237580.912500	0.280773	1.888904e-02
6242582.446512	4.678855	3.155374e-04
6247583.980523	1.192818	7.659076e-03
6252585.514535	0.000000	1.085830e-01
6257587.048547	0.013332	1.390551e-01
6262588.582558	0.000000	1.174732e+01
6267590.116570	2.442664	6.184742e-04
6272591.650581	0.003479	4.333601e-01
6277593.184593	0.129256	6.128186e-02
6282594.718605	0.056040	1.240468e-02
6287596.252616	0.220413	4.098814e-03
6292597.786628	0.842029	2.969461e-02
6297599.320640	1.748170	1.386100e-02
6302600.854651	0.536413	9.088632e-03
6307602.388663	0.003897	2.316726e-01
6312603.922674	0.037231	5.533450e-02
6317605.456686	0.008693	5.402514e-02
6322606.990698	0.055239	1.354224e-01
6327608.524709	0.054017	7.731387e-02
6332610.058721	0.278866	1.014773e-01
6337611.592733	1.757355	4.012621e-03
6342613.126744	1.472513	1.552904e-03
6347614.660756	0.017055	1.088338e-01
6352616.194767	1.004349	2.978573e-02
6357617.728779	1.173580	4.033505e-02
6362619.262791	0.354090	1.775056e-03
6367620.796802	0.464257	4.595463e-02
6372622.330814	0.000018	6.240149e-01
6377623.864826	35.899427	3.874662e-04
6382625.398837	0.141375	1.444406e-02
6387626.932849	0.026626	9.000686e-02
6392628.466860	0.019172	1.616570e-01
6397630.000872	0.319077	1.613638e-03
6402631.534884	0.221513	5.180383e-03
6407633.068895	1.078691	4.436795e-03
6412634.602907	1.290966	1.777458e-02
6417636.136919	0.000000	2.336032e+00
6422637.670930	0.000124	2.163261e-01
6427639.204942	0.041979	5.157932e-01
6432640.738953	0.046975	1.922363e-02
6437642.272965	0.077919	3.454667e-02
6442643.806977	0.042099	8.564288e-02
6447645.340988	0.000041	2.668431e-01
6452646.875000	0.077232	3.635276e-01
6457648.409012	0.013991	8.330742e-03
6462649.943023	0.673755	8.136432e-03
6467651.477035	0.000000	1.620477e-02
6472653.011047	4.691306	3.300087e-03
6477654.545058	1.551425	1.868771e-03
6482656.079070	0.026669	1.449334e-01
6487657.613081	0.029012	3.959517e-02
6492659.147093	0.046223	1.343622e-01
6497660.681105	0.711972	2.540392e-02
6502662.215116	0.032881	1.186758e-01
6507663.749128	0.014199	8.966472e-03
6512665.283140	3.685846	1.462095e-03
6517666.817151	7.936058	2.761551e-03
6522668.351163	0.115710	8.577346e-02
6527669.885174	2.549145	1.585762e-03
6532671.419186	247.234943	2.316772e-05
6537672.953198	487.543770	1.683754e-05
6542674.487209	630.141001	1.476917e-05
6547676.021221	793.434810	1.384584e-05
6552677.555233	869.774318	1.353911e-05
6557679.089244	968.646241	1.353608e-05
6562680.623256	936.452360	1.375687e-05
6567682.157267	892.155463	1.380856e-05
6572683.691279	807.001482	1.394145e-05
6577685.225291	552.113478	1.455524e-05
6582686.759302	91.447444	1.583047e-05
6587688.293314	188.650872	1.710414e-05
6592689.827326	330.172185	1.908298e-05
6597691.361337	306.760767	2.279491e-05
6602692.895349	297.834693	2.866188e-05
6607694.429360	265.857518	5.298530e-05
6612695.963372	80.632866	1.623474e-04
6617697.497384	0.001375	4.147093e-01
6622699.031395	1.610460	6.947437e-03
6627700.565407	0.000000	1.614076e+00
6632702.099419	0.033602	1.142345e-01
6637703.633430	0.082509	7.205350e-03
6642705.167442	0.143411	5.786642e-02
6647706.701453	0.445681	4.070117e-03
6652708.235465	0.196756	4.959984e-02
6657709.769477	25.412343	4.596426e-04
6662711.303488	6.688394	8.722638e-04
6667712.837500	24.604451	1.075271e-04
6672714.371512	57.357446	2.354938e-04
6677715.905523	0.265694	2.218016e-02
6682717.439535	0.081291	9.624805e-02
6687718.973547	0.121788	2.892982e-02
6692720.507558	0.633110	7.588450e-03
6697722.041570	0.918739	1.627622e-02
6702723.575581	0.540684	9.560741e-02
6707725.109593	2.695716	9.485267e-04
6712726.643605	0.000506	5.516423e-01
6717728.177616	0.000124	2.922078e-01
6722729.711628	0.071372	2.051279e+00
6727731.245640	0.278675	2.112161e+00
6732732.779651	0.007090	1.376965e-03
6737734.313663	0.088410	9.459656e-02
6742735.847674	0.005660	6.620270e-01
6747737.381686	0.262218	1.861678e-02
6752738.915698	17.027611	4.097031e-04
6757740.449709	0.005991	4.403542e-01
6762741.983721	1.266995	6.513726e-03
6767743.517733	0.544949	4.470962e-02
6772745.051744	0.662180	4.854482e-04
6777746.585756	0.000497	5.250971e-02
6782748.119767	0.011146	7.808195e-01
6787749.653779	0.042090	4.772821e+00
6792751.187791	0.000445	4.988596e-02
6797752.721802	0.057374	1.442302e-02
6802754.255814	0.418533	5.150001e-02
6807755.789826	0.087662	2.402874e-03
6812757.323837	0.000000	7.159210e+00
6817758.857849	0.005856	3.104139e-01
6822760.391860	0.000140	4.785233e-01
6827761.925872	0.444757	2.682549e-02
6832763.459884	0.172730	8.751689e-03
6837764.993895	0.005660	2.562910e+00
6842766.527907	0.031303	2.718218e-01
6847768.061919	0.120162	1.766226e-02
6852769.595930	0.000201	2.603912e-03
6857771.129942	0.171572	6.504403e-03
6862772.663953	5.301457	8.021626e-04
6867774.197965	0.549430	1.590647e-03
6872775.731977	0.000000	1.914479e+00
6877777.265988	0.022839	2.047406e-03
6882778.800000	0.046347	3.890691e-02
6887780.334012	0.298867	8.548820e-04
6892781.868023	0.030176	1.196366e-01
6897783.402035	2.649989	8.177583e-03
6902784.936047	0.256176	6.096149e-02
6907786.470058	0.042377	2.528576e-01
6912788.004070	1.764517	3.949699e-02
6917789.538081	0.037811	3.208897e-01
6922791.072093	0.000018	6.036507e-01
6927792.606105	0.091145	1.580671e-02
6932794.140116	0.016681	5.192087e-01
6937795.674128	6.248732	3.199062e-03
6942797.208140	2.165670	4.170656e-03
6947798.742151	0.439594	7.142684e-03
6952800.276163	1.505663	6.180754e-02
6957801.810174	1.541104	1.748433e-03
6962803.344186	1.095754	1.985532e-02
6967804.878198	0.073042	7.965613e-02
6972806.412209	0.000000	2.478714e-01
6977807.946221	5.777478	4.766045e-03
6982809.480233	0.038612	1.133492e-02
6987811.014244	0.003994	9.547147e-02
6992812.548256	0.438582	1.834075e-02
6997814.082267	0.053609	2.671239e-01
7002815.616279	10.330614	8.624644e-03
7007817.150291	0.389884	3.774589e-03
7012818.684302	1.314514	1.113158e-03
7017820.218314	0.043433	3.038135e-02
7022821.752326	0.018261	2.644814e+00
7027823.286337	0.140557	9.848501e-02
7032824.820349	0.003812	1.849862e-01
7037826.354360	0.981189	1.010351e-01
