chrom start end window_rec_rates
chr7 300001 400000 1.70571512612869
chr7 400001 500000 1.92185733801297
chr7 500001 600000 2.13688942757095
chr7 600001 700000 2.33302703282523
chr7 700001 800000 2.64551873572815
chr7 800001 900000 2.86059801057703
chr7 900001 1000000 3.21934643651945
chr7 1000001 1100000 2.94334862511263
chr7 1100001 1200000 2.83070225036474
chr7 1200001 1300000 2.85500121879263
chr7 1300001 1400000 2.89553999224991
chr7 1400001 1500000 3.03672238348439
chr7 1500001 1600000 3.22092223998274
chr7 1600001 1700000 3.38884523085482
chr7 1700001 1800000 3.81504211851438
chr7 1800001 1900000 4.05760426580578
chr7 1900001 2000000 3.97902400897745
chr7 2000001 2100000 4.89608099874023
chr7 2100001 2200000 6.36800129974483
chr7 2200001 2300000 7.74849372188016
chr7 2300001 2400000 7.73961884349377
chr7 2400001 2500000 7.9274490789501
chr7 2500001 2600000 7.68387661117675
chr7 2600001 2700000 7.08266737074576
chr7 2700001 2800000 5.03494079257688
chr7 2800001 2900000 3.37933991864984
chr7 2900001 3000000 2.35656559850493
chr7 3000001 3100000 2.09635015942721
chr7 3100001 3200000 1.91826855739986
chr7 3200001 3300000 1.8743449536134
chr7 3300001 3400000 1.76443001360253
chr7 3400001 3500000 1.89475092590907
chr7 3500001 3600000 1.76395900154742
chr7 3600001 3700000 1.72174050626422
chr7 3700001 3800000 1.61213057915221
chr7 3800001 3900000 1.6628790162029
chr7 3900001 4000000 1.58906483625288
chr7 4000001 4100000 1.77621878613239
chr7 4100001 4200000 2.30960797591192
chr7 4200001 4300000 3.25247810632297
chr7 4300001 4400000 3.95616319937553
chr7 4400001 4500000 3.83100313974735
chr7 4500001 4600000 4.31480802214427
chr7 4600001 4700000 5.03366575194163
chr7 4700001 4800000 4.50026400208892
chr7 4800001 4900000 4.10383890247765
chr7 4900001 5000000 4.03121299765281
chr7 5000001 5100000 3.93655331211185
chr7 5100001 5200000 3.63724835930748
chr7 5200001 5300000 3.54993370336958
chr7 5300001 5400000 3.86726576788458
chr7 5400001 5500000 3.86042751695894
chr7 5500001 5600000 4.09712590220439
chr7 5600001 5700000 4.33795390762671
chr7 5700001 5800000 4.35549060906528
chr7 5800001 5900000 4.50328125815484
chr7 5900001 6000000 4.4878663442493
chr7 6000001 6100000 4.53322954352837
chr7 6100001 6200000 5.20485492378411
chr7 6200001 6300000 5.99821859876779
chr7 6300001 6400000 5.67627205208267
chr7 6400001 6500000 5.6889936995762
chr7 6500001 6600000 5.70342282758908
chr7 6600001 6700000 5.23581622569359
chr7 6700001 6800000 4.832724061648
chr7 6800001 6900000 4.29684586643987
chr7 6900001 7000000 3.96077814005698
chr7 7000001 7100000 3.65955260312988
chr7 7100001 7200000 3.44072273079635
chr7 7200001 7300000 3.16893245911618
chr7 7300001 7400000 2.9124201668089
chr7 7400001 7500000 2.8659774857922
chr7 7500001 7600000 2.75372226120152
chr7 7600001 7700000 2.64849409833377
chr7 7700001 7800000 2.61101367866585
chr7 7800001 7900000 2.49166392251762
chr7 7900001 8000000 2.42559096249236
chr7 8000001 8100000 2.40993126940482
chr7 8100001 8200000 2.34386192285
chr7 8200001 8300000 2.34331909019609
chr7 8300001 8400000 2.1035361985811
chr7 8400001 8500000 1.50038403881308
chr7 8500001 8600000 0.968566241528017
chr7 8600001 8700000 0.671756848215561
chr7 8700001 8800000 0.64303930471862
chr7 8800001 8900000 0.92402628671024
chr7 8900001 9000000 1.21105519774109
chr7 9000001 9100000 1.3100000151131
chr7 9100001 9200000 1.45200979602275
chr7 9200001 9300000 1.94784144572723
chr7 9300001 9400000 2.4170946398767
chr7 9400001 9500000 2.83422561813595
chr7 9500001 9600000 3.36765981631611
chr7 9600001 9700000 3.71140763452252
chr7 9700001 9800000 4.32135404719535
chr7 9800001 9900000 4.76441739193667
chr7 9900001 10000000 5.30948638520934
chr7 10000001 10100000 5.78148780592734
chr7 10100001 10200000 6.03154690895351
chr7 10200001 10300000 6.1889837259682
chr7 10300001 10400000 6.06958876420476
chr7 10400001 10500000 6.0542036678633
chr7 10500001 10600000 6.39281382326203
chr7 10600001 10700000 6.20564719121371
chr7 10700001 10800000 5.7367812527586
chr7 10800001 10900000 6.45691676659538
chr7 10900001 11000000 6.62626563869181
chr7 11000001 11100000 7.29409880854962
chr7 11100001 11200000 7.83869486031342
chr7 11200001 11300000 7.53668437195607
chr7 11300001 11400000 6.32284756908308
chr7 11400001 11500000 5.19538597909602
chr7 11500001 11600000 4.32595298812944
chr7 11600001 11700000 3.33682447649581
chr7 11700001 11800000 2.61540883436197
chr7 11800001 11900000 2.38353251184249
chr7 11900001 12000000 2.1236433350678
chr7 12000001 12100000 1.91233503934799
chr7 12100001 12200000 2.06448916257866
chr7 12200001 12300000 2.38711730586805
chr7 12300001 12400000 2.79779623683325
chr7 12400001 12500000 3.39592783717031
chr7 12500001 12600000 4.08357329915392
chr7 12600001 12700000 4.37061763225094
chr7 12700001 12800000 4.96688407834825
chr7 12800001 12900000 5.52714944283269
chr7 12900001 13000000 5.35398400689406
chr7 13000001 13100000 5.26665364492644
chr7 13100001 13200000 5.13057178227767
chr7 13200001 13300000 5.18629363622804
chr7 13300001 13400000 4.69626357244578
chr7 13400001 13500000 4.05634857301628
chr7 13500001 13600000 3.63681348614972
chr7 13600001 13700000 3.28429911870652
chr7 13700001 13800000 2.97245004417863
chr7 13800001 13900000 2.60106570469581
chr7 13900001 14000000 2.2269727414018
chr7 14000001 14100000 2.06494960218878
chr7 14100001 14200000 1.93261848086573
chr7 14200001 14300000 1.81858734060403
chr8 1 100000 5.57685422766329
chr8 100001 200000 5.55982376375283
chr8 200001 300000 5.55739728946276
chr8 300001 400000 5.57591289057691
chr8 400001 500000 5.64464445285804
chr8 500001 600000 5.46075942875971
chr8 600001 700000 5.40703492849517
chr8 700001 800000 5.25216289252317
chr8 800001 900000 5.19153127378235
chr8 900001 1000000 5.34171578511013
chr8 1000001 1100000 5.23444783076715
chr8 1100001 1200000 5.88964093485936
chr8 1200001 1300000 7.85816339293927
chr8 1300001 1400000 8.8569284890131
chr8 1400001 1500000 7.74979775447061
chr8 1500001 1600000 7.13875537245948
chr8 1600001 1700000 6.42011145750048
chr8 1700001 1800000 6.44181083587294
chr8 1800001 1900000 6.40939297637176
chr8 1900001 2000000 6.16765858529012
chr8 2000001 2100000 5.96625053539187
chr8 2100001 2200000 5.89667661208449
chr8 2200001 2300000 5.79563345210745
chr8 2300001 2400000 5.7639543543588
chr8 2400001 2500000 5.56725779565875
chr8 2500001 2600000 5.43351279202312
chr8 2600001 2700000 5.50855715047216
chr8 2700001 2800000 5.76224170451537
chr8 2800001 2900000 6.08132936275703
chr8 2900001 3000000 6.06319223964613
chr8 3000001 3100000 6.03033049539378
chr8 3100001 3200000 5.61233411989778
chr8 3200001 3300000 5.08048654652913
chr8 3300001 3400000 4.42241725327207
chr8 3400001 3500000 3.98866839148703
chr8 3500001 3600000 3.34676922841703
chr8 3600001 3700000 2.90775598192811
chr8 3700001 3800000 2.77835830278885
chr8 3800001 3900000 2.95857619099926
chr8 3900001 4000000 3.44539196200769
chr8 4000001 4100000 3.50589484847636
chr8 4100001 4200000 3.46643764769989
chr8 4200001 4300000 3.89896974591769
chr8 4300001 4400000 4.60490982634388
chr8 4400001 4500000 5.12901313895698
chr8 4500001 4600000 5.07639971571906
chr8 4600001 4700000 5.2866037761035
chr8 4700001 4800000 5.63113620420236
chr8 4800001 4900000 5.76613367479758
chr8 4900001 5000000 5.89678409459931
chr8 5000001 5100000 5.55601978039496
chr8 5100001 5200000 5.16846004051025
chr8 5200001 5300000 4.77395226539366
chr8 5300001 5400000 3.96064659065899
chr8 5400001 5500000 3.06338348983117
chr8 5500001 5600000 2.28317531933653
chr8 5600001 5700000 1.85764839393501
chr8 5700001 5800000 1.85333721855045
chr8 5800001 5900000 1.83032632854194
chr8 5900001 6000000 2.06213948577668
chr8 6000001 6100000 2.66452777369344
chr8 6100001 6200000 3.09008901968332
chr8 6200001 6300000 3.29863343368054
chr8 6300001 6400000 3.29881902286936
chr8 6400001 6500000 3.49762825081903
chr8 6500001 6600000 3.98522939957839
chr8 6600001 6700000 4.60761515974964
chr8 6700001 6800000 5.34841793427885
chr8 6800001 6900000 5.74963732192052
chr8 6900001 7000000 6.43418508550571
chr8 7000001 7100000 7.4117259444243
chr8 7100001 7200000 8.57604258374942
chr8 7200001 7300000 9.40795731115096
chr8 7300001 7400000 10.1084633820469
chr8 7400001 7500000 10.2749470556434
chr8 7500001 7600000 9.97790123576593
chr8 7600001 7700000 9.23964794243832
chr8 7700001 7800000 8.42093533822142
chr8 7800001 7900000 7.69207263954751
chr8 7900001 8000000 7.37480457151784
chr8 8000001 8100000 7.37713771896638
chr8 8100001 8200000 8.16796867299772
chr8 8200001 8300000 9.34739762194449
chr8 8300001 8400000 8.27792380662487
chr8 8400001 8500000 7.39909567893432
chr8 8500001 8600000 6.3784678948278
chr8 8600001 8700000 4.64122885142343
chr8 8700001 8800000 3.52201925226982
chr8 8800001 8900000 3.09230687700712
chr8 8900001 9000000 2.81613406287402
chr8 9000001 9100000 2.27474613589089
chr8 9100001 9200000 1.91157391606195
chr8 9200001 9300000 1.83499742100297
chr9 1 100000 2.55848940897326
chr9 100001 200000 3.02807718099701
chr9 200001 300000 3.47816870530142
chr9 300001 400000 3.8920610251958
chr9 400001 500000 4.14330327760123
chr9 500001 600000 4.30776983970391
chr9 600001 700000 4.84153846907672
chr9 700001 800000 5.74934418332262
chr9 800001 900000 6.85700289525126
chr9 900001 1000000 7.98688557784013
chr9 1000001 1100000 9.29602836520022
chr9 1100001 1200000 9.07664885073547
chr9 1200001 1300000 9.52576925008422
chr9 1300001 1400000 9.48447729596039
chr9 1400001 1500000 8.95837444294334
chr9 1500001 1600000 8.45176604612311
chr9 1600001 1700000 8.27358700795174
chr9 1700001 1800000 7.90183180954159
chr9 1800001 1900000 7.86845872660305
chr9 1900001 2000000 7.88769329996665
chr9 2000001 2100000 7.51158426335157
chr9 2100001 2200000 6.87863707596493
chr9 2200001 2300000 6.24408648418051
chr9 2300001 2400000 6.15008584013911
chr9 2400001 2500000 5.98489833862983
chr9 2500001 2600000 5.59632166309439
chr9 2600001 2700000 5.3752724154166
chr9 2700001 2800000 5.35616630646668
chr9 2800001 2900000 5.43200733387544
chr9 2900001 3000000 5.5814337010007
chr9 3000001 3100000 5.74732643649457
chr9 3100001 3200000 5.70566171699038
chr9 3200001 3300000 5.53811340971766
chr9 3300001 3400000 5.50485283725617
chr9 3400001 3500000 5.01880565498961
chr9 3500001 3600000 5.25494364018092
chr9 3600001 3700000 4.69728870604336
chr9 3700001 3800000 3.81092867305597
chr9 3800001 3900000 3.44809076385724
chr9 3900001 4000000 3.34445237636408
chr9 4000001 4100000 3.38444567871104
chr9 4100001 4200000 3.55563824349048
chr9 4200001 4300000 3.80788568136645
chr9 4300001 4400000 4.18047882040386
chr9 4400001 4500000 4.49021556546783
chr9 4500001 4600000 4.76158416843199
chr9 4600001 4700000 5.13294479350417
chr9 4700001 4800000 5.45820892402386
chr9 4800001 4900000 5.96105732818347
chr9 4900001 5000000 6.43743739263542
chr9 5000001 5100000 6.28880616792248
chr9 5100001 5200000 6.20536062501597
chr9 5200001 5300000 5.60721172186455
chr9 5300001 5400000 5.65649535868909
chr9 5400001 5500000 5.68707897018192
chr9 5500001 5600000 5.71813797290248
chr9 5600001 5700000 5.88484109821612
chr9 5700001 5800000 5.93642591334364
chr9 5800001 5900000 5.72494130777778
chr9 5900001 6000000 5.56201833358397
chr9 6000001 6100000 5.61707839193278
chr9 6100001 6200000 5.38863654229125
chr9 6200001 6300000 5.01304498741288
chr9 6300001 6400000 4.71400149998442
chr9 6400001 6500000 4.81884332978526
chr9 6500001 6600000 5.23734027318796
chr9 6600001 6700000 5.8171928369599
chr9 6700001 6800000 6.33694836864575
chr9 6800001 6900000 6.3062294573378
chr9 6900001 7000000 6.21197289626156
chr9 7000001 7100000 6.92571748889305
chr9 7100001 7200000 7.43810423660281
chr9 7200001 7300000 7.08812748452108
chr9 7300001 7400000 6.28327400201528
chr9 7400001 7500000 5.8708208046197
chr9 7500001 7600000 5.59605267954267
chr9 7600001 7700000 5.80826127153865
chr9 7700001 7800000 6.58857212636156
chr9 7800001 7900000 6.57297808668777
chr9 7900001 8000000 6.55446162798839
chr9 8000001 8100000 6.11364388561646
chr9 8100001 8200000 5.73770480232318
chr9 8200001 8300000 5.42846896098843
chr9 8300001 8400000 4.79157075704163
chr9 8400001 8500000 4.28586753740916
chr9 8500001 8600000 3.75703995798659
chr9 8600001 8700000 3.20487022547984
chr10 1 100000 1.19946388362659
chr10 100001 200000 1.28946887622808
chr10 200001 300000 1.37834689269836
chr10 300001 400000 1.46609793303744
chr10 400001 500000 1.55272199724532
chr10 500001 600000 1.6369936019923
chr10 600001 700000 1.75836024957645
chr10 700001 800000 1.88998704786942
chr10 800001 900000 1.98101435740497
chr10 900001 1000000 1.98107953680214
chr10 1000001 1100000 1.85229358887852
chr10 1100001 1200000 1.75354927350381
chr10 1200001 1300000 1.65168267682458
chr10 1300001 1400000 1.53988595325093
chr10 1400001 1500000 1.57790204763354
chr10 1500001 1600000 1.95444185824113
chr10 1600001 1700000 2.53970388787325
chr10 1700001 1800000 3.03174406370636
chr10 1800001 1900000 3.60492826826392
chr10 1900001 2000000 4.39265229909026
chr10 2000001 2100000 4.7749505819015
chr10 2100001 2200000 5.23710227703455
chr10 2200001 2300000 4.72310243294176
chr10 2300001 2400000 4.75090148950728
chr10 2400001 2500000 4.70959648819929
chr10 2500001 2600000 4.82699393672308
chr10 2600001 2700000 4.84288125245631
chr10 2700001 2800000 5.00726545117724
chr10 2800001 2900000 4.7186164972803
chr10 2900001 3000000 4.17633695565889
chr10 3000001 3100000 4.36375545784996
chr10 3100001 3200000 4.94294158231104
chr10 3200001 3300000 4.36007551317291
chr10 3300001 3400000 4.44501104725572
chr10 3400001 3500000 5.3197076620607
chr10 3500001 3600000 6.01483353749142
chr10 3600001 3700000 6.80919831798582
chr10 3700001 3800000 7.91739279617266
chr10 3800001 3900000 8.01139277981207
chr10 3900001 4000000 7.73620591531473
chr10 4000001 4100000 6.81225613512404
chr10 4100001 4200000 6.4117583419359
chr10 4200001 4300000 4.54122942064305
chr10 4300001 4400000 2.61419510003056
chr10 4400001 4500000 3.59107720804519
chr10 4500001 4600000 6.25866128221984
chr10 4600001 4700000 6.04369411427023
chr10 4700001 4800000 6.71718060352201
chr10 4800001 4900000 6.8679415806981
chr10 4900001 5000000 6.93672095336034
chr10 5000001 5100000 5.33289928845232
chr10 5100001 5200000 4.40895775593003
chr10 5200001 5300000 3.60961807209787
chr10 5300001 5400000 4.08513006470111
chr10 5400001 5500000 4.46663280244762
chr10 5500001 5600000 4.85151094953311
chr10 5600001 5700000 5.24607199889999
chr10 5700001 5800000 5.71071033256298
chr10 5800001 5900000 6.45931187087312
chr10 5900001 6000000 5.5506223105706
chr10 6000001 6100000 5.53564079342846
chr10 6100001 6200000 4.69279492049978
chr10 6200001 6300000 4.04307010498722
chr10 6300001 6400000 3.91483632697336
chr10 6400001 6500000 3.30936745885004
chr10 6500001 6600000 2.9382604793046
chr10 6600001 6700000 3.09628587225613
chr10 6700001 6800000 3.05802173727186
chr10 6800001 6900000 3.13343167760075
chr10 6900001 7000000 3.38438790391273
chr10 7000001 7100000 3.12364885057527
chr10 7100001 7200000 2.93649385308361
chr10 7200001 7300000 2.79355769265992
chr10 7300001 7400000 2.64962376564575
chr10 7400001 7500000 2.36234577191628
chr10 7500001 7600000 2.11331028235557
chr10 7600001 7700000 1.92059541883572
chr10 7700001 7800000 1.80243723382251
chr10 7800001 7900000 1.77841588644576
chr10 7900001 8000000 1.88124585924579
chr10 8000001 8100000 2.01686123744372
chr10 8100001 8200000 2.01017207388875
chr10 8200001 8300000 2.00389046993021
chr10 8300001 8400000 2.26981291090854
chr10 8400001 8500000 2.43410693235123
chr10 8500001 8600000 2.44340600932232
chr10 8600001 8700000 2.34435424859859
chr10 8700001 8800000 2.43043540454903
chr10 8800001 8900000 2.41080555519709
chr10 8900001 9000000 2.21946485078142
chr10 9000001 9100000 2.11237810082876
chr10 9100001 9200000 2.04454196081172
chr10 9200001 9300000 2.01958642860694
chr10 9300001 9400000 1.92437158097445
chr10 9400001 9500000 1.7566098699755
chr10 9500001 9600000 1.62151921654585
chr10 9600001 9700000 1.51287302376682
chr10 9700001 9800000 1.48885017477048
chr10 9800001 9900000 1.47897437260185
chr10 9900001 10000000 1.29122447603542
chr10 10000001 10100000 1.28761214790475
chr10 10100001 10200000 1.50909719733564
chr10 10200001 10300000 1.70672461234495
chr10 10300001 10400000 1.75020610726309
chr10 10400001 10500000 1.84088212537773
chr10 10500001 10600000 1.98167343779533
chr10 10600001 10700000 2.14240692421509
chr10 10700001 10800000 2.4137456226946
chr10 10800001 10900000 2.58819729769241
chr10 10900001 11000000 2.64252225931484
chr10 11000001 11100000 2.94335164872197
chr10 11100001 11200000 2.85827728823072
chr10 11200001 11300000 2.66436797469186
chr10 11300001 11400000 2.09609932238417
chr10 11400001 11500000 1.77632971663898
chr10 11500001 11600000 1.47157762460948
chr10 11600001 11700000 1.33805940245572
chr10 11700001 11800000 1.20655136633551
chr10 11800001 11900000 1.16618708953341
chr10 11900001 12000000 1.22486075487235
chr10 12000001 12100000 1.38257236235251
chr10 12100001 12200000 1.63932191197365
chr10 12200001 12300000 1.99416167405507
chr10 12300001 12400000 2.40678388706968
chr10 12400001 12500000 2.75140311934546
chr10 12500001 12600000 2.86569310512029
chr10 12600001 12700000 2.94384327326349
chr10 12700001 12800000 2.85030468306001
chr10 12800001 12900000 2.82084661594892
chr10 12900001 13000000 3.1252200470815
chr10 13000001 13100000 3.44682108952014
chr10 13100001 13200000 3.58435739985537
chr10 13200001 13300000 3.86451770822743
chr10 13300001 13400000 4.43481332768244
chr10 13400001 13500000 4.6649111397252
chr10 13500001 13600000 4.77428671647617
chr10 13600001 13700000 4.70536765542635
chr10 13700001 13800000 4.2535778120058
chr10 13800001 13900000 3.94645847985324
chr10 13900001 14000000 4.07345712451066
chr10 14000001 14100000 4.36683533736933
chr10 14100001 14200000 5.11200990385646
chr10 14200001 14300000 6.06109847056478
chr10 14300001 14400000 6.1404553459488
chr10 14400001 14500000 6.19754001426511
chr10 14500001 14600000 5.62185797636908
chr10 14600001 14700000 5.31442716764317
chr10 14700001 14800000 4.37208871302673
chr10 14800001 14900000 3.2820620246639
chr10 14900001 15000000 2.21612053710297
chr10 15000001 15100000 1.81369546038779
chr10 15100001 15200000 2.09263981027087
chr10 15200001 15300000 2.72359259851602
chr10 15300001 15400000 2.84769310577327
chr10 15400001 15500000 3.07023268735187
chr10 15500001 15600000 3.06311892433951
chr10 15600001 15700000 2.84360535531106
chr10 15700001 15800000 2.84593772407622
chr10 15800001 15900000 2.56629434176382
chr10 15900001 16000000 2.41271391963898
chr10 16000001 16100000 2.02200884406135
chr10 16100001 16200000 1.66768054251702
chr10 16200001 16300000 1.3731798149673
chr10 16300001 16400000 1.18439855870667
chr10 16400001 16500000 1.10866956572504
chr10 16500001 16600000 1.11206130060052
chr10 16600001 16700000 1.05732472324999
chr10 16700001 16800000 1.13330637389225
chr10 16800001 16900000 1.18575353914474
chr10 16900001 17000000 1.26814723779819
chr10 17000001 17100000 1.30148768304413
chr10 17100001 17200000 1.27359888601663
chr10 17200001 17300000 1.14780328044599
chr10 17300001 17400000 1.09625372893971
chr10 17400001 17500000 1.04924010034947
chr10 17500001 17600000 0.983938350890995
chr10 17600001 17700000 0.923452970134327
chr10 17700001 17800000 0.89119463748031
chr10 17800001 17900000 0.870466765805582
chr11 1 100000 2.69347001605282
chr11 100001 200000 3.60290602105759
chr11 200001 300000 4.83319827710088
chr11 300001 400000 6.0119527333157
chr11 400001 500000 6.51427624320226
chr11 500001 600000 6.59592576742351
chr11 600001 700000 6.72666217037266
chr11 700001 800000 5.92762954758549
chr11 800001 900000 4.56901162086786
chr11 900001 1000000 4.39178697123961
chr11 1000001 1100000 4.44803439064143
chr11 1100001 1200000 5.18512017095066
chr11 1200001 1300000 5.07481412886546
chr11 1300001 1400000 5.14495624301741
chr11 1400001 1500000 4.84345036787746
chr11 1500001 1600000 4.64762421578553
chr11 1600001 1700000 4.50580169246275
chr11 1700001 1800000 4.24857789612667
chr11 1800001 1900000 4.9264364460786
chr11 1900001 2000000 5.6110427687953
chr11 2000001 2100000 6.29996213471141
chr11 2100001 2200000 6.76984401621464
chr11 2200001 2300000 7.88383871645026
chr11 2300001 2400000 8.14678703028483
chr11 2400001 2500000 8.15608097662113
chr11 2500001 2600000 7.9189189379745
chr11 2600001 2700000 7.09514280735629
chr11 2700001 2800000 6.36284919419039
chr11 2800001 2900000 5.74860494665539
chr11 2900001 3000000 5.19524407336728
chr11 3000001 3100000 4.45443600845921
chr11 3100001 3200000 3.61734237637124
chr11 3200001 3300000 4.07773133692154
chr11 3300001 3400000 4.67622430644083
chr11 3400001 3500000 5.26360707405716
chr11 3500001 3600000 4.54859321799377
chr11 3600001 3700000 4.47320124923835
chr11 3700001 3800000 4.05769628011149
chr11 3800001 3900000 3.42631910484591
chr11 3900001 4000000 2.72831444718879
chr11 4000001 4100000 1.98626213466275
chr11 4100001 4200000 1.42590026748603
chr11 4200001 4300000 0.920655077072967
chr11 4300001 4400000 0.652208978354972
chr11 4400001 4500000 0.70165363152392
chr11 4500001 4600000 1.06898903657988
chr11 4600001 4700000 1.75421519352274
chr11 4700001 4800000 2.72764189150017
chr11 4800001 4900000 3.45610665325558
chr11 4900001 5000000 4.02455948840469
chr11 5000001 5100000 4.55431738318217
chr11 5100001 5200000 4.96770896870842
chr11 5200001 5300000 5.33359040097436
chr11 5300001 5400000 5.74500125079009
chr11 5400001 5500000 5.65841061689255
chr11 5500001 5600000 5.14525641670141
chr11 5600001 5700000 4.52773245794315
chr11 5700001 5800000 3.82171185497235
chr11 5800001 5900000 3.33367717574033
chr11 5900001 6000000 3.05533705346072
chr11 6000001 6100000 2.97978401005469
chr11 6100001 6200000 3.10701804552226
chr11 6200001 6300000 3.4320495206133
chr11 6300001 6400000 3.76746634600591
chr11 6400001 6500000 3.95195540606957
chr11 6500001 6600000 4.07162375043703
chr11 6600001 6700000 4.10155500815892
chr11 6700001 6800000 4.26547082354745
chr11 6800001 6900000 4.93606918921087
chr11 6900001 7000000 5.61851251890379
chr11 7000001 7100000 6.2097091173833
chr11 7100001 7200000 6.06925478781335
chr11 7200001 7300000 5.33812760469448
chr11 7300001 7400000 4.52211859651066
chr11 7400001 7500000 4.02341313772857
chr11 7500001 7600000 3.66081176171441
chr11 7600001 7700000 3.37563109266986
chr11 7700001 7800000 3.55472632786197
chr11 7800001 7900000 3.54728941622435
chr11 7900001 8000000 3.72709904933227
chr11 8000001 8100000 3.54252672064654
chr11 8100001 8200000 3.80763404945102
chr11 8200001 8300000 3.50313856422156
chr11 8300001 8400000 2.90375100718984
chr11 8400001 8500000 2.7637539697309
chr11 8500001 8600000 2.85552800360237
chr11 8600001 8700000 3.16895575823682
chr11 8700001 8800000 3.53033818243038
chr11 8800001 8900000 3.96659075458545
chr11 8900001 9000000 4.4042509851416
chr11 9000001 9100000 4.84361603636703
chr11 9100001 9200000 5.32921200272131
chr11 9200001 9300000 6.21166223067177
chr11 9300001 9400000 6.88413402691832
chr11 9400001 9500000 6.96904658257935
chr11 9500001 9600000 6.60145995144843
chr11 9600001 9700000 7.02474009834573
chr11 9700001 9800000 6.76328602210192
chr11 9800001 9900000 6.1178531167167
chr11 9900001 10000000 5.42490174936147
chr11 10000001 10100000 4.72015980189751
chr11 10100001 10200000 3.86570916737421
chr11 10200001 10300000 3.02480296818029
chr11 10300001 10400000 2.53657778787039
chr11 10400001 10500000 2.3839841588076
chr11 10500001 10600000 2.56270086539695
chr11 10600001 10700000 2.91039241886434
chr11 10700001 10800000 3.10217624450033
chr11 10800001 10900000 3.20626333660499
chr11 10900001 11000000 3.39894066415618
chr11 11000001 11100000 3.47967985598938
chr11 11100001 11200000 3.68985711737694
chr11 11200001 11300000 3.96149899187273
chr11 11300001 11400000 4.15124647344138
chr11 11400001 11500000 4.19876047436465
chr11 11500001 11600000 4.25868198284445
chr11 11600001 11700000 4.33305629298049
chr12 1 100000 1.86883987810114
chr12 100001 200000 1.94090202929713
chr12 200001 300000 2.0160343533974
chr12 300001 400000 2.09423685040194
chr12 400001 500000 2.18206076380266
chr12 500001 600000 2.27250567913434
chr12 600001 700000 2.32415092802832
chr12 700001 800000 2.41082740784493
chr12 800001 900000 2.47872529137782
chr12 900001 1000000 2.51188809561806
chr12 1000001 1100000 2.43714465952642
chr12 1100001 1200000 2.42274168012771
chr12 1200001 1300000 2.3890175210399
chr12 1300001 1400000 2.18187496744452
chr12 1400001 1500000 2.19066141974179
chr12 1500001 1600000 2.4013332392032
chr12 1600001 1700000 2.38424179688716
chr12 1700001 1800000 2.37011781943738
chr12 1800001 1900000 2.52596894514172
chr12 1900001 2000000 2.60231462125017
chr12 2000001 2100000 2.60970367680255
chr12 2100001 2200000 2.52672768345402
chr12 2200001 2300000 2.38480038331252
chr12 2300001 2400000 2.68246993418405
chr12 2400001 2500000 2.85918433862941
chr12 2500001 2600000 2.94835925998463
chr12 2600001 2700000 2.95997979579433
chr12 2700001 2800000 2.89611452563861
chr12 2800001 2900000 2.70128042037893
chr12 2900001 3000000 2.52993662463574
chr12 3000001 3100000 2.46927456067911
chr12 3100001 3200000 2.41753129360826
chr12 3200001 3300000 2.30949247180347
chr12 3300001 3400000 2.42786659203314
chr12 3400001 3500000 2.47049094267008
chr12 3500001 3600000 2.7227143440143
chr12 3600001 3700000 2.80411057465949
chr12 3700001 3800000 2.65795283321152
chr12 3800001 3900000 2.73823262144099
chr12 3900001 4000000 2.78295594755556
chr12 4000001 4100000 2.47618048057903
chr12 4100001 4200000 2.29259140752157
chr12 4200001 4300000 2.28001294418004
chr12 4300001 4400000 2.17313664588753
chr12 4400001 4500000 2.12833735696035
chr12 4500001 4600000 2.13517139883854
chr12 4600001 4700000 2.2131955750232
chr12 4700001 4800000 2.19606888410998
chr12 4800001 4900000 2.07840340665902
chr12 4900001 5000000 2.37258047012433
chr12 5000001 5100000 2.54205895847673
chr12 5100001 5200000 2.61820185547769
chr12 5200001 5300000 2.79588807790852
chr12 5300001 5400000 3.19165705489705
chr12 5400001 5500000 3.720543707319
chr12 5500001 5600000 4.32217692329384
chr12 5600001 5700000 4.44241539667103
chr12 5700001 5800000 4.78070317572597
chr12 5800001 5900000 4.95900034860623
chr12 5900001 6000000 4.98329714181935
chr12 6000001 6100000 5.52317705439299
chr12 6100001 6200000 5.42096615872859
chr12 6200001 6300000 4.09536012219202
chr12 6300001 6400000 3.6862718942075
chr12 6400001 6500000 3.09953531307431
chr12 6500001 6600000 2.87825500080931
chr12 6600001 6700000 3.10086880851165
chr12 6700001 6800000 2.46985353036001
chr12 6800001 6900000 2.07537264621391
chr12 6900001 7000000 2.05079072966637
chr12 7000001 7100000 2.08654261047206
chr12 7100001 7200000 2.91476222194436
chr12 7200001 7300000 4.1680721368079
chr12 7300001 7400000 5.02705785441966
chr12 7400001 7500000 6.19176887722356
chr12 7500001 7600000 6.26382310824169
chr12 7600001 7700000 5.85414599371256
chr12 7700001 7800000 5.65589083599636
chr12 7800001 7900000 5.34553120888547
chr12 7900001 8000000 5.6563524523529
chr12 8000001 8100000 6.57199019410074
chr12 8100001 8200000 6.82489921044271
chr12 8200001 8300000 5.07516662103626
chr12 8300001 8400000 3.78251381449604
chr12 8400001 8500000 2.85284563856538
chr12 8500001 8600000 3.01778486702496
chr12 8600001 8700000 3.32005292189219
chr12 8700001 8800000 3.45183332060483
chr12 8800001 8900000 3.54257858900661
